09C0012604;ANBIMA;02.105.040/0001-23;36.113.876/0001-91;2;113;1;42.210.129,72;31/03/2009;;;Prefixado;;16;;Variável;;737;60.746.948/0001-12;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Apartamentos ou Casas;Série Única;Dispensada de Registro na CVM;;42.210.129,72;01/05/2009;
09D0002442;AMBOS;03.767.538/0001-14;36.113.876/0001-91;1;118;71;105.258.886,63;01/04/2009;01/02/2021;18/09/2009;IGP-M;;7,4716;360;Percentual variavel, periodos uniformes, sobre valor remanescente;BRBSCSCRI2V1;544;03.767.538/0001-14;Corporativo;Corporativo;Concentrado;Compra e Venda;Shopping / Lojas;Sênior;Pública;CRI/2009/011;1.482.519,53;01/05/2009;
09D0002570;AMBOS;03.767.538/0001-14;36.113.876/0001-91;1;119;35;35.000.000,00;01/04/2009;01/02/2021;18/09/2009;IGP-M;;7,4716;360;Percentual variavel, periodos uniformes, sobre valor remanescente;BRBSCSCRI2W9;544;03.767.538/0001-14;Corporativo;Corporativo;Concentrado;Compra e Venda;Shopping / Lojas;Júnior;Pública;CRI/2009/012;1.000.000,00;01/05/2009;
09D0007414;AMBOS;03.767.538/0001-14;36.113.876/0001-91;1;120;25;12.075.869,00;20/04/2009;20/06/2023;30/09/2009;IGP-M;;10,9556;360;Percentual variavel, periodos uniformes, sobre valor remanescente;BRBSCSCRI2X7;545;03.767.538/0001-14;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Híbrido;Série Única;Pública;CRI/2009/013;483.034,76;20/06/2009;
09D0016705;AMBOS;03.767.538/0001-14;36.113.876/0001-91;1;122;54;16.495.283,88;20/04/2009;20/10/2028;17/09/2009;TR;;8,4434;360;Percentual variavel, periodos uniformes, sobre valor remanescente;BRBSCSCRI2Y5;546;03.767.538/0001-14;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Híbrido;Série Única;Pública;CRI/2009/015;305.468,22;20/07/2009;
09F0014788;AMBOS;03.767.538/0001-14;36.113.876/0001-91;1;123;25;13.833.756,75;20/06/2009;20/06/2025;18/12/2009;IGP-M;;10,8104;360;Percentual variavel, periodos uniformes, sobre valor remanescente;BRBSCSCRI327;547;03.767.538/0001-14;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Híbrido;Série Única;Pública;CRI/2009/022;553.350,27;20/08/2009;
09H0007932;AMBOS;03.767.538/0001-14;36.113.876/0001-91;1;125;25;14.899.278,75;20/08/2009;20/08/2029;05/02/2010;IGP-M;;11,0366;360;Percentual variavel, periodos uniformes, sobre valor remanescente;BRBSCSCRI343;549;03.767.538/0001-14;Pulverizado;Híbrido;Pulverizado;Financiamento Imobiliário;Híbrido;Série Única;Pública;CRI/2009/025;595.971,15;20/10/2009;
09J0008264;AMBOS;03.767.538/0001-14;36.113.876/0001-91;1;127;25;10.718.884,25;20/10/2009;20/06/2029;19/03/2010;IGP-M;;11,4673;360;Percentual variavel, periodos uniformes, sobre valor remanescente;BRBSCSCRI376;550;03.767.538/0001-14;Pulverizado;Híbrido;Pulverizado;Financiamento Imobiliário;Híbrido;Série Única;Pública;CRI/2009/033;428.755,37;20/12/2009;
09J0012076;AMBOS;03.767.538/0001-14;36.113.876/0001-91;1;128;75;75.000.000,00;27/10/2009;31/10/2023;16/04/2010;TR;;11,3809;360;Percentual variavel, periodos variaveis(datas imputadas), sobre valor remanescente;BRBSCSCRI384;551;17.298.092/0001-30;Corporativo;Corporativo;Concentrado;Compra e Venda;Outros;Série Única;Pública de Esforços Restritos;;1.000.000,00;01/12/2009;
09J0016949;AMBOS;03.767.538/0001-14;36.113.876/0001-91;1;130;80;24.112.912,80;20/10/2009;20/08/2039;19/03/2010;IGP-M;;10,1646;360;Percentual variavel, periodos uniformes, sobre valor remanescente;BRBSCSCRI392;553;03.767.538/0001-14;Pulverizado;Híbrido;Pulverizado;Financiamento Imobiliário;Híbrido;Sênior;Pública;CRI/2009/035;301.411,41;20/01/2010;
